domain	admin_area_id	admin_area
thewilcoxprogressiveera.com	19743	Alabama
greenecodemocrat.com	19743	Alabama
953thebear.com	19743	Alabama
catfishtuscaloosa.com	19743	Alabama
montgomeryindependent.com	19743	Alabama
southeastsun.com	19743	Alabama
flywareagle.com	19743	Alabama
demopolistimes.com	19743	Alabama
rolltidewire.usatoday.com	19743	Alabama
derbyinformer.com	35359	Kansas
b1047.com	35359	Kansas
sunflowerstateradio.comkqnk-fm	35359	Kansas
sjnewsonline.com	35359	Kansas
newscow.net	35359	Kansas
kwch.com	35359	Kansas
annistonstar.com/the_st_clair_times	19743	Alabama
patch.com/alabama/huntsville	19743	Alabama
annistonstar.com/piedmont_journal/piedmont_eedition	19743	Alabama
atmoreadvance.com	19743	Alabama
thebigstation93blx.com	19743	Alabama
shelbycountyreporter.com	19743	Alabama
sandmountainreporter.com	19743	Alabama
northjacksonpress.com	19743	Alabama
wtto21.com	19743	Alabama
journal-republican.com	21659	Illinois
southernillinoisnow.com	21659	Illinois
nctv17.com	21659	Illinois
hplandmark.com	21659	Illinois
the-independent-news.com	21659	Illinois
southwestmessengerpress.com/scottsdale-independent	21659	Illinois
pippenainteasy.com	21659	Illinois
patch.com/illinois/frankfort	21659	Illinois
blockclubchicago.org	21659	Illinois
navigatorjournal.com	21659	Illinois
buglenewspapers.com/search/woodridge	21659	Illinois
wpxnradio.com	21659	Illinois
calhounnewsherald.com	21659	Illinois
patch.com/illinois/desplaines	21659	Illinois
wvtm13.com	19743	Alabama
selmatimesjournal.com	19743	Alabama
wcov.com	19743	Alabama
montgomeryadvertiser.com	19743	Alabama
wrcr.com	19743	Alabama
thetuskegeenews.com	19743	Alabama
bizjournals.com/birmingham	19743	Alabama
gadsdentimes.com	19743	Alabama
rollbamaroll.com	19743	Alabama
annistonstar.com/the_daily_home	19743	Alabama
shelbycountyreporter.com/category/alabaster-news	19743	Alabama
elba-clipper.com	19743	Alabama
dothaneagle.com	19743	Alabama
collegeandmagnolia.com	19743	Alabama
birminghamtimes.com	19743	Alabama
alabama.rivals.com	19743	Alabama
annistonstar.com/cleburne_news	19743	Alabama
bhamnow.com	19743	Alabama
valleytimes-news.com	19743	Alabama
alt1017.com	19743	Alabama
utv44.com	19743	Alabama
thewetumpkaherald.com	19743	Alabama
auburnwire.usatoday.com	19743	Alabama
m.demopolistimes.com	19743	Alabama
wtvy.com	19743	Alabama
eastalnews.com	19743	Alabama
wvua23.com	19743	Alabama
1051theblock.com	19743	Alabama
wtug.com	19743	Alabama
newsaegis.com	19743	Alabama
alreporter.com	19743	Alabama
choctawsun.org	19743	Alabama
	16606	California
newsmirror.net	16606	California
sacbee.com	16606	California
patch.com/california/longbeach-ca	16606	California
claycord.com	16606	California
patch.com/california/palmdesert	16606	California
hidesertstar.com	16606	California
patch.com/california/poway	16606	California
cerescourier.com	16606	California
patch.com/california/sanclemente	16606	California
dailynews.com	16606	California
chicoer.com	16606	California
kzyx.org	16606	California
beverlypress.com	16606	California
napavalleyregister.com/community/calistogan	16606	California
kcet.org	16606	California
syvnews.com	16606	California
247headline.com	16606	California
theresandiego.com	16606	California
southpasadenan.com	16606	California
calcoastnews.com	16606	California
106x.com	16606	California
patch.com/california/banning-beaumont	16606	California
patch.com/california/belmontshore	16606	California
postnewsgroup.com/category/richmond	16606	California
santamariatimes.com	16606	California
alamedasun.com	16606	California
lagconfidential.com	16606	California
onthe101.com	16606	California
kibskbov.com	16606	California
patch.com/california/southpasadena	16606	California
sandiegometro.com	16606	California
thepridela.com	16606	California
hanfordsentinel.com	16606	California
patch.com/california/sanmateo	16606	California
patch.com/california/delmar-carmelvalley	16606	California
lincolncentershops.com/chronicle	16606	California
californiaagtoday.com	16606	California
pe.com	16606	California
patch.com/california/lajolla	16606	California
pasadenaindependent.com	16606	California
patch.com/california/lakeforest-ca	16606	California
reignoftroy.com	16606	California
sanluisobispo.com	16606	California
nbcsandiego.com	16606	California
patch.com/california/watsonville	16606	California
ocregister.com	16606	California
pasadenajournal.com	16606	California
dailyrepublic.com	16606	California
la.eater.com	16606	California
arcataeye.com	16606	California
anaheimcalling.com	16606	California
mohavedailynews.com/needles_desert_star	16606	California
patch.com/california/shermanoaks	16606	California
sunreportermedia.com	16606	California
pajaronian.com	16606	California
patch.com/california/escondido	16606	California
patch.com/california/campbell	16606	California
sdnews.com	16606	California
lomalinda.citynewsgroup.com	16606	California
egundo.com	16606	California
heraldpublications.com/herald/el-segundo-herald	16606	California
sonomawest.com/cloverdale_reveille	16606	California
patch.com/california/pleasanton	16606	California
abc30.com	16606	California
patch.com/california/dublin	16606	California
ivpressonline.com	16606	California
whittierdailynews.com	16606	California
iebusinessdaily.com	16606	California
sdnews.com/pages/home?site=bbp	16606	California
kion546.com	16606	California
sierranewsonline.com	16606	California
riversidecountynewssource.org	16606	California
clipperholics.com	16606	California
santacruzsentinel.com	16606	California
rafu.com	16606	California
patch.com/california/baldwinpark	16606	California
nbcbayarea.com	16606	California
patch.com/california/southsanfrancisco	16606	California
patch.com/california/east-palo-alto	16606	California
visaliatimesdelta.com	16606	California
friarsonbase.com	16606	California
tpgonlinedaily.com	16606	California
santabarbarasentinel.com	16606	California
patch.com/california/piedmont	16606	California
vvdailypress.com	16606	California
turnto23.com	16606	California
patch.com/california/lagunaniguel-danapoint	16606	California
losangeleno.com	16606	California
bakersfield.com	16606	California
sacmag.com	16606	California
coronadotimes.com	16606	California
kinyradio.com	19279	Alaska
alaskastar.com	19279	Alaska
wvpublic.org	2876	West Virginia
wvnews.com	2876	West Virginia
kfsk.org	19279	Alaska
thebristolbaytimes.com	19279	Alaska
wchstv.com	2876	West Virginia
welchnews.com	2876	West Virginia
apradio.org	19279	Alaska
wjlsam.com	2876	West Virginia
akbizmag.com	19279	Alaska
wvah.com	2876	West Virginia
newstribune.info	2876	West Virginia
jacksonnewspapers.com	2876	West Virginia
thenewscenter.tv	2876	West Virginia
kiyu.com	19279	Alaska
kyuk.org	19279	Alaska
wtrf.com	2876	West Virginia
sewardjournal.com	19279	Alaska
greeneprairiepress.com	21659	Illinois
northcountynews.org	21659	Illinois
patch.com/illinois/winnetka	21659	Illinois
theviennatimes.com	21659	Illinois
illinoisvalleytimes.com	21659	Illinois
1430wcmy.com	21659	Illinois
leaderunion.com	21659	Illinois
mendotareporter.com/tri-county-news	21659	Illinois
bnd.com	21659	Illinois
thelansingjournal.com	21659	Illinois
kendallcountynow.com	21659	Illinois
	2876	West Virginia
wvdailynews.net	2876	West Virginia
marshallparthenon.com	2876	West Virginia
knba.org	19279	Alaska
ktva.com	19279	Alaska
wvsportsnow.com	2876	West Virginia
krbd.org	19279	Alaska
dominionpostlive.com	2876	West Virginia
wdtv.com	2876	West Virginia
	19279	Alaska
wvnews.com/theet	2876	West Virginia
gladstonedispatch.com	31770	Missouri
northwestmoinfo.com	31770	Missouri
bransontrilakesnews.com	31770	Missouri
greenacressells.com	31770	Missouri
dailyjournalonline.com/community/farmington-press	31770	Missouri
gspublishing.net/grant-county-news-0	11160	North Dakota
khmoradio.com	31770	Missouri
news.stlpublicradio.org	31770	Missouri
bhgnews.com/newspapers/hazenstar	11160	North Dakota
feastmagazine.com	31770	Missouri
clear99.com	31770	Missouri
mystandardnews.com	31770	Missouri
lakenewsonline.com	31770	Missouri
excelsiorspringsstandard.com	31770	Missouri
cedarrepublican.com	31770	Missouri
palmyra-spectator.com	31770	Missouri
memphisdemocrat.com	31770	Missouri
kucb.org	19279	Alaska
nicholaschronicle.com	2876	West Virginia
mspmag.com	33129	Minnesota
patch.com/minnesota/fridley	33129	Minnesota
phillytrib.com	14499	Pennsylvania
thedrummer.com	33129	Minnesota
theeagleswire.usatoday.com	14499	Pennsylvania
northampton.thelehighvalleypress.com	14499	Pennsylvania
berksmontnews.com/news/southern_berks_news	14499	Pennsylvania
theweekender.com	14499	Pennsylvania
mainlinemedianews.com/mainlinesuburbanlife	14499	Pennsylvania
timesonline.com	14499	Pennsylvania
sahanjournal.com	33129	Minnesota
newpraguetimes.com/publication/new-prague-times	33129	Minnesota
timesherald.com	14499	Pennsylvania
local21news.com	14499	Pennsylvania
sharonherald.com	14499	Pennsylvania
minnesotamonthly.com	33129	Minnesota
montgomerynews.com/northpennlife	14499	Pennsylvania
duluthnewstribune.com	33129	Minnesota
patch.com/pennsylvania/pittsburgh	14499	Pennsylvania
windomnews.com	33129	Minnesota
pottsmerc.com	14499	Pennsylvania
delconewsnetwork.com	14499	Pennsylvania
delanoheraldjournal.com	33129	Minnesota
myweeklysentinel.com	14499	Pennsylvania
pottstownpost.com	14499	Pennsylvania
wvpress.org	2876	West Virginia
montgomery-herald.com	2876	West Virginia
smokingmusket.com	2876	West Virginia
thecommunityvoice.com	16606	California
newtimesslo.com	16606	California
timesheraldonline.com	16606	California
boltsfromtheblue.com	16606	California
entertainmenttoday.net	16606	California
kvcrnews.org	16606	California
petaluma360.com	16606	California
soledadbee.com	16606	California
patch.com/california/pinole-hercules	16606	California
gazettes.com	16606	California
kncifm.com	16606	California
recordnet.com	16606	California
laist.com	16606	California
patch.com/california/millbrae	16606	California
ladowntownnews.com	16606	California
eastbaytimes.com	16606	California
mtshastanews.com	16606	California
cvindependent.com	16606	California
siskiyoudaily.com	16606	California
register-herald.com	2876	West Virginia
grantcountypress.com	2876	West Virginia
wvgazette.com	2876	West Virginia
kdll.org	19279	Alaska
CoalValleyNews.com	2876	West Virginia
kcaw.org	19279	Alaska
weirtondailytimes.com	2876	West Virginia
wvnews.com/statejournal	2876	West Virginia
wrangellsentinel.com	19279	Alaska
bdtonline.com	2876	West Virginia
mybuckhannon.com	2876	West Virginia
soundandvalleynews.com	19279	Alaska
williamsondailynews.com	2876	West Virginia
frontiersman.com	19279	Alaska
shepherdstownchronicle.com	2876	West Virginia
wvowradio.com	2876	West Virginia
youralaskalink.com	19279	Alaska
spiritofjefferson.com	2876	West Virginia
wajr.com	2876	West Virginia
sitnews.us	19279	Alaska
kotz.org	19279	Alaska
theintelligencer.net	2876	West Virginia
wvmetronews.com	2876	West Virginia
chicagodefender.com	21659	Illinois
prairiepress.net	21659	Illinois
patch.com/illinois/elmhurst	21659	Illinois
enquirerdemocrat.com	21659	Illinois
duquoin.com	21659	Illinois
chicagotribune.com	21659	Illinois
wivr1017.com	21659	Illinois
beargoggleson.com	21659	Illinois
y101radio.com	21659	Illinois
wakoradio.com	21659	Illinois
wcsjnews.com	21659	Illinois
evanstonnow.com	21659	Illinois
pjstar.com	21659	Illinois
mystateline.com	21659	Illinois
patch.com/illinois/glenellyn	21659	Illinois
rantoulpress.com	21659	Illinois
advocatepress.com	21659	Illinois
thelaseronline.com	21659	Illinois
nystateofpolitics.com	13115	New York
patch.com/new-york/downtown-nyc	13115	New York
radio.com/wgr550	13115	New York
smithtownmatters.com	13115	New York
hawaiitelegraph.com	3485	Hawaii
babylonbeacon.com	13115	New York
adirondackalmanack.com	13115	New York
patch.com/new-york/bronxville	13115	New York
amityvillerecord.com	13115	New York
27east.com	13115	New York
orleanshub.com	13115	New York
bizjournals.com/pacific	3485	Hawaii
1340wmsa.com	13115	New York
hudsonvalleyone.com	13115	New York
nomenugget.com	19279	Alaska
homertribune.com	19279	Alaska
pocahontastimes.com	2876	West Virginia
hampshirereview.com	2876	West Virginia
thecordovatimes.com	19279	Alaska
herdzone.com	2876	West Virginia
southeastsun.comdaleville	19743	Alabama
hartselleenquirer.com	19743	Alabama
troymessenger.com	19743	Alabama
moultonadvertiser.com	19743	Alabama
wtap.com	2876	West Virginia
kvakradio.com	19279	Alaska
wvnews.com/bridgeportnews	2876	West Virginia
alaskajournal.com	19279	Alaska
mustreadalaska.com	19279	Alaska
alaskapublic.org	19279	Alaska
theheraldrecord.com	2876	West Virginia
newsandsentinel.com	2876	West Virginia
wsaz.com	2876	West Virginia
juneauempire.com	19279	Alaska
thetimesrecord.net	2876	West Virginia
khns.org	19279	Alaska
winonadailynews.com	33129	Minnesota
bringmethenews.com	33129	Minnesota
nbcphiladelphia.com	14499	Pennsylvania
1210wpht.radio.com	14499	Pennsylvania
1043citiesfm.com	33129	Minnesota
fox29.com	14499	Pennsylvania
hibbingmn.com	33129	Minnesota
tricocanary.com/mcintosh-times	33129	Minnesota
therecord-online.com/site	14499	Pennsylvania
northernwilds.com	33129	Minnesota
hometownsource.com/forest_lake_times	33129	Minnesota
chisagocountypress.com	33129	Minnesota
isanti-chisagocountystar.com	33129	Minnesota
6abc.com	14499	Pennsylvania
wearecentralpa.com	14499	Pennsylvania
camdennews.org	33129	Minnesota
triblive.com/local/valley-news-dispatch	14499	Pennsylvania
gmdmedia.net/plainview-news	33129	Minnesota
thevalleyledger.com	14499	Pennsylvania
therecorddelta.com	2876	West Virginia
kbbi.org	19279	Alaska
deltadiscovery.com	19279	Alaska
morganmessenger.com	2876	West Virginia
chilkatvalleynews.com	19279	Alaska
wvaq.com	2876	West Virginia
58wchs.com	2876	West Virginia
wvnews.com/fairmontnews	2876	West Virginia
theintermountain.com	2876	West Virginia
deltawindonline.com	19279	Alaska
peninsulaclarion.com	19279	Alaska
woay.tv	2876	West Virginia
mountainstatesman.com	2876	West Virginia
alaskamagazine.com	19279	Alaska
patch.com/alaska/anchorage	19279	Alaska
glenvillenews.com	2876	West Virginia
tylerstarnews.com	2876	West Virginia
anchoragepress.com	19279	Alaska
hardylive.com	2876	West Virginia
wycoreport.com	2876	West Virginia
ptonline.net	2876	West Virginia
timeswv.com	2876	West Virginia
patch.com/west-virginia/charleston-wv	2876	West Virginia
wvnews.com/westondemocrat	2876	West Virginia
wvnews.com/prestoncountynews	2876	West Virginia
skagwaynews.com	19279	Alaska
kmxt.org	19279	Alaska
radiokenai.net	19279	Alaska
owentonnewsherald.com	38303	Kentucky
wcluradio.com	38303	Kentucky
thecrunchzone.com	38303	Kentucky
lewiscountyherald.com	38303	Kentucky
owensbororadio.com	38303	Kentucky
journalenterprise.com	38303	Kentucky
postandcourier.com/berkeley-independent	37763	South Carolina
islandpacket.com	37763	South Carolina
thenewsjournal.net	38303	Kentucky
meadecountyky.com	38303	Kentucky
theandersonnews.com	38303	Kentucky
spartanburg.com	37763	South Carolina
trtribune.com	37763	South Carolina
spectrumlocalnews.com/ky/louisville	38303	Kentucky
greenvillejournal.com	37763	South Carolina
gcnewsgazette.com	38303	Kentucky
postandcourier.com/moultrie-news	37763	South Carolina
cknj.com	38303	Kentucky
pioneernews.net	38303	Kentucky
counton2.com	37763	South Carolina
dailyindependent.com	38303	Kentucky
patch.com/south-carolina/taylors	37763	South Carolina
patch.com/south-carolina/lexington-sc	37763	South Carolina
themoreheadnews.com	38303	Kentucky
charlestonchronicle.net	37763	South Carolina
wpde.com	37763	South Carolina
salyersvilleindependent.com	38303	Kentucky
southcarolinapublicradio.org/term/sc-news	37763	South Carolina
wccpfm.com	37763	South Carolina
969thewolf.com	37763	South Carolina
fortjacksonleader.com	37763	South Carolina
harlanenterprise.net	38303	Kentucky
floydct.com	38303	Kentucky
adairprogress.com	38303	Kentucky
scetv.org	37763	South Carolina
jpinews.com/the-barren-county-progress	38303	Kentucky
patch.com/south-carolina/mauldin	37763	South Carolina
wtma.com	37763	South Carolina
nmbtimes.com	37763	South Carolina
journalscene.com	37763	South Carolina
wach.com	37763	South Carolina
herald-dispatch.com	38303	Kentucky
wdrb.com	38303	Kentucky
nolangroupmedia.com/jackson_county_sun/news	38303	Kentucky
kentuckynewera.com/cadiz_record	38303	Kentucky
patch.com/kentucky/louisville	38303	Kentucky
wklw.com	38303	Kentucky
carolinas.eater.com	37763	South Carolina
breckheraldnews.com	38303	Kentucky
saludastandard-sentinel.com	37763	South Carolina
wgohwugo.com	38303	Kentucky
onlinechester.com	37763	South Carolina
postandcourier.com/free-times	37763	South Carolina
blufftontoday.com/jaspersuntimes	37763	South Carolina
independentmail.com	37763	South Carolina
scnow.com/starandenterprise	37763	South Carolina
wftgam.com	38303	Kentucky
msadvocate.com	38303	Kentucky
cumberlandcountynewspaper.com	38303	Kentucky
	38303	Kentucky
hartsvillenewsjournal.com	37763	South Carolina
patch.com/south-carolina/simpsonville	37763	South Carolina
espnupstate.radio.com	37763	South Carolina
wbtw.com	37763	South Carolina
wkyufm.org	38303	Kentucky
wltx.com	37763	South Carolina
scnow.com	37763	South Carolina
weku.fm	38303	Kentucky
patch.com/kentucky/paducah	38303	Kentucky
kingstreenews.com/news	37763	South Carolina
news-graphic.com	38303	Kentucky
wistv.com	37763	South Carolina
middlesborodailynews.com	38303	Kentucky
owensborotimes.com	38303	Kentucky
greenvilleonline.com	37763	South Carolina
somerset-kentucky.com	38303	Kentucky
wave3.com	38303	Kentucky
whvoradio.com	38303	Kentucky
bereadylexington.com	38303	Kentucky
postandcourier.com/georgetown	37763	South Carolina
winchestersun.com	38303	Kentucky
wtvq.com	38303	Kentucky
nolangroupmedia.com/jackson_county_sun	38303	Kentucky
woodfordsun.com	38303	Kentucky
scnow.com/newsandpost	37763	South Carolina
cincinnati.com/communities/boone-county	38303	Kentucky
dillonheraldonline.com	37763	South Carolina
thenewsenterprise.com	38303	Kentucky
dailyindependent.com/grayson-olivehill	38303	Kentucky
fayettetribune.com	2876	West Virginia
newsminer.com	19279	Alaska
huntingtonnews.net	2876	West Virginia
alaskalandmine.com	19279	Alaska
ktna.org	19279	Alaska
wvnstv.com	2876	West Virginia
kdlg.org	19279	Alaska
kath.tv	19279	Alaska
wetzelchronicle.com	2876	West Virginia
alleghenymountainradio.org	2876	West Virginia
wowktv.com	2876	West Virginia
claycountyfreepress.com	2876	West Virginia
parsonsadvocate.com	2876	West Virginia
andersonobserver.com	37763	South Carolina
thecolletonian.com	37763	South Carolina
hay98.com	38303	Kentucky
wlbg.com	37763	South Carolina
thetandd.com	37763	South Carolina
kentuckynewera.com	38303	Kentucky
hazard-herald.com	38303	Kentucky
garrardcentralrecord.com	38303	Kentucky
jaspersuntimes.com	37763	South Carolina
timesleader.net	38303	Kentucky
whas11.com	38303	Kentucky
blythewoodonline.com	37763	South Carolina
wtcwam.com	38303	Kentucky
postandcourier.com/our-gazette	37763	South Carolina
amnews.com	38303	Kentucky
	37763	South Carolina
foxcarolina.com	37763	South Carolina
myrtlebeachonline.com	37763	South Carolina
newirmonews.com	37763	South Carolina
cincinnati.com/communities/florence	38303	Kentucky
adairvoice.com	38303	Kentucky
laruecountyherald.com	38303	Kentucky
wyff4.com	37763	South Carolina
oldhamera.com	38303	Kentucky
jessaminejournal.com	38303	Kentucky
carolinapanorama.com	37763	South Carolina
patch.com/kentucky/lexington-ky	38303	Kentucky
cvt-news.com/news	38303	Kentucky
wrhi.com	37763	South Carolina
spectrumlocalnews.com/ky/bowling-green	38303	Kentucky
presstelegram.com	16606	California
kbhr933.com	16606	California
patch.com/california/encinitas	16606	California
nbclosangeles.com	16606	California
irvineweekly.com	16606	California
thetahoeweekly.com	16606	California
crimevoice.com	16606	California
patch.com/california/capitola	16606	California
ojaivalleynews.com	16606	California
recorderonline.com	16606	California
outlooknewspapers.com/category/la-canada-flintridge	16606	California
svvoice.com	16606	California
sanfernandosun.com	16606	California
ocregister.com/location/california/orange-county/placentia	16606	California
patch.com/california/halfmoonbay	16606	California
ocregister.com/location/california/orange-county/fullerton	16606	California
orangecountytribune.com	16606	California
precinctreporter.com	16606	California
sonomawest.com/the_windsor_times	16606	California
theievoice.com	16606	California
thebusinessjournal.com	16606	California
thedesertreview.com	16606	California
cbs8.com	16606	California
patch.com/california/chico	16606	California
milpitasbeat.com	16606	California
patch.com/california/echopark	16606	California
redlandsdailyfacts.com	16606	California
shakinthesouthland.com	37763	South Carolina
thecolumbiastar.com	37763	South Carolina
my40.tv	37763	South Carolina
nolangroupmedia.com/manchester_enterprise	38303	Kentucky
leoweekly.com	38303	Kentucky
935wain.com	38303	Kentucky
myclintonnews.com	37763	South Carolina
charlestoncitypaper.com	37763	South Carolina
troublesomecreektimes.com	38303	Kentucky
wymt.com	38303	Kentucky
wfpl.org	38303	Kentucky
unioncountynews.org	37763	South Carolina
kentuckynewsnetwork.iheart.com	38303	Kentucky
kentuckysportsradio.com	38303	Kentucky
sentinel-echo.com	38303	Kentucky
wkdk.com	37763	South Carolina
patch.com/south-carolina/summerville	37763	South Carolina
westmetronews.net	37763	South Carolina
cincinnati.com/communities/campbell-county	38303	Kentucky
cvt-news.com	38303	Kentucky
sentinelprogress.com	37763	South Carolina
live5news.com	37763	South Carolina
lex18.com	38303	Kentucky
kentuckymonthly.com	38303	Kentucky
sequoyahcountytimes.com	37763	South Carolina
kynewsgroup.com/index95.htm	38303	Kentucky
upstatebusinessjournal.com	37763	South Carolina
wxbc1043.com	38303	Kentucky
holycitysinner.com	37763	South Carolina
thejournalonline.com	37763	South Carolina
wbko.com	38303	Kentucky
insiderlouisville.com	38303	Kentucky
aceweekly.com	38303	Kentucky
paintsvilleherald.com	38303	Kentucky
newsandpress.net	37763	South Carolina
franklinfavorite.com	38303	Kentucky
wcoutlook.com	38303	Kentucky
richmondregister.com	38303	Kentucky
wmbfnews.com	37763	South Carolina
grantky.com	38303	Kentucky
thestate.com	37763	South Carolina
wvih.com	38303	Kentucky
hancockclarion.com	38303	Kentucky
wbontv.com	38303	Kentucky
thelakenews.com	38303	Kentucky
gvltoday.6amcity.com	37763	South Carolina
greercitizen.com	37763	South Carolina
gaffneyledger.com	37763	South Carolina
patch.com/south-carolina/easley	37763	South Carolina
hclocal.com	38303	Kentucky
rcnky.com	38303	Kentucky
wkdzradio.com	38303	Kentucky
courier-journal.com	38303	Kentucky
jpinews.com	38303	Kentucky
thecurrent.press	38303	Kentucky
kynewsgroup.com/index117.htm	38303	Kentucky
wlky.com	38303	Kentucky
chiltoncountynews.com	19743	Alabama
patch.com/alabama/mobile	19743	Alabama
whnt.com	19743	Alabama
tallasseetribune.com	19743	Alabama
yellowhammernews.com	19743	Alabama
955wtvy.com	19743	Alabama
sentinelinternet.com	37763	South Carolina
harrodsburgherald.com	38303	Kentucky
thegleaner.com	38303	Kentucky
cardchronicle.com	38303	Kentucky
manninglive.com	37763	South Carolina
webcenter11.com	19279	Alaska
themountaineerticket.com	2876	West Virginia
independentherald.com	2876	West Virginia
adn.com	19279	Alaska
chasinthebuck.com	38303	Kentucky
mountain-topmedia.com	38303	Kentucky
falmouthoutlook.com	38303	Kentucky
journal-times.com	38303	Kentucky
lebanonenterprise.com	38303	Kentucky
coastalobserver.com	37763	South Carolina
thetimestribune.com	38303	Kentucky
lakercountry.com	38303	Kentucky
patch.com/south-carolina/mountpleasant-sc	37763	South Carolina
heraldonline.com	37763	South Carolina
walterborolive.com/news	37763	South Carolina
wpsdlocal6.com	38303	Kentucky
kentuckynewera.com/ep	38303	Kentucky
foxcharleston.com	37763	South Carolina
columbiamagazine.com	38303	Kentucky
clintonnews.net	38303	Kentucky
lexingtonchronicle.com	37763	South Carolina
newsdemocratleader.com	38303	Kentucky
rubbingtherock.com	37763	South Carolina
lite987whop.com	38303	Kentucky
travelersrestmonitor.net	37763	South Carolina
wkms.org	38303	Kentucky
mywdka.com	38303	Kentucky
goupstate.com	37763	South Carolina
newberryobserver.com	37763	South Carolina
wkyt.com	38303	Kentucky
wfxb.com	37763	South Carolina
wtloam.com	38303	Kentucky
news-expressky.com	38303	Kentucky
crittendenpress.blogspot.com	38303	Kentucky
bourboncountycitizen.com	38303	Kentucky
chronicle-independent.com	37763	South Carolina
patch.com/south-carolina/irmo	37763	South Carolina
rocketcitynow.com	19743	Alabama
wvasfm.org	19743	Alabama
alabamanews.net	19743	Alabama
greenvilleadvocate.com/category/luverne	19743	Alabama
alexcityoutlook.com	19743	Alabama
cullmantimes.com	19743	Alabama
patch.com/south-carolina/charleston	37763	South Carolina
maysville-online.com	38303	Kentucky
messenger-inquirer.com	38303	Kentucky
kingstreenews.com	37763	South Carolina
edgefieldadvertiser.com	37763	South Carolina
paducahsun.com	38303	Kentucky
claycity-times.com/news	38303	Kentucky
whopam.com	38303	Kentucky
ktik.com	28035	Idaho
cdapress.com	28035	Idaho
wlrh.org	19743	Alabama
opelikaobserver.com	19743	Alabama
wjab.org	19743	Alabama
mountaineagle.com	19743	Alabama
wkrg.com	19743	Alabama
patch.com/alabama/vestavia-hills	19743	Alabama
thewetumpkaherald.comeedition/eclectic	19743	Alabama
shelbycountyreporter.com/category/pelham-news	19743	Alabama
villagelivingonline.com	19743	Alabama
	28035	Idaho
kootenaivalleytimes.com	28035	Idaho
postregister.com/star	28035	Idaho
hjnews.com/preston	28035	Idaho
hjnews.com/montpelier	28035	Idaho
clearwaterprogress.com	28035	Idaho
signalamerican.com	28035	Idaho
postregister.com/messenger	28035	Idaho
kivitv.com	28035	Idaho
gazetterecord.com	28035	Idaho
theadamscountyrecord.com	28035	Idaho
kpvi.com	28035	Idaho
eastlauderdalenews.com	19743	Alabama
brewtonstandard.com	19743	Alabama
patch.com/alabama/pelham-al	19743	Alabama
clarkecountydemocrat.com	19743	Alabama
gulfcoastnewstoday.com/the-islander	19743	Alabama
greenvilleadvocate.com	19743	Alabama
vestaviavoice.com	19743	Alabama
dothaneagle.com/enterprise_ledger	19743	Alabama
wsfa.com	19743	Alabama
thethomasvilletimes.com	19743	Alabama
kizn.com	28035	Idaho
shobannews.com	28035	Idaho
patch.com/idaho/boise	28035	Idaho
eastidahonews.com	28035	Idaho
mtexpress.com	28035	Idaho
sandpointreader.com	28035	Idaho
lcvalley.dailyfly.com	28035	Idaho
clearwatertribune.com	28035	Idaho
idahopress.com/boiseweekly	28035	Idaho
local12.com	29828	Ohio
realradio804.com	915	Virginia
pagevalleynews.com	915	Virginia
wric.com	915	Virginia
patch.com/ohio/stow	29828	Ohio
kchi.com	29828	Ohio
rvahub.com	915	Virginia
tdn-net.com	29828	Ohio
vintonmessenger.com	915	Virginia
patch.com/ohio/westlake	29828	Ohio
patch.com/virginia/oakton	915	Virginia
peoplesdefender.com	29828	Ohio
dailystandard.com	29828	Ohio
independencedeclaration.com	915	Virginia
wset.com	915	Virginia
bedfordohio.org	29828	Ohio
citybeat.com	29828	Ohio
postregister.com/chronicle	28035	Idaho
koze.com	28035	Idaho
kidnewsradio.com	28035	Idaho
westalabamawatchman.com	19743	Alabama
lagniappemobile.com	19743	Alabama
kool1079.com	28035	Idaho
press-times.com	28035	Idaho
idahopress.com/emmett	28035	Idaho
argusobserver.com/independent	28035	Idaho
businessjournalnorthidaho.com	28035	Idaho
idahostatesman.com	28035	Idaho
magicvalley.com	28035	Idaho
cwtreasurevalley.com	28035	Idaho
idahoednews.org	28035	Idaho
lmtribune.com	28035	Idaho
kboi.com	28035	Idaho
boisedev.com	28035	Idaho
newsbug.info	21659	Illinois
wznd.com	21659	Illinois
nwiaccess.com	21659	Illinois
ashtongazette.com	21659	Illinois
mississippivalleypublishing.com/journalpilot	21659	Illinois
southwestmessengerpress.com/bridgeview-independent	21659	Illinois
frankfortstation.com	21659	Illinois
journal-topics.com/register/park-ridge	21659	Illinois
patch.com/illinois/stcharles-il	21659	Illinois
rvpnews.com/?cat=4	21659	Illinois
jwcdaily.com	21659	Illinois
nash-news.com	21659	Illinois
patch.com/illinois/northbrook	21659	Illinois
metropolisplanet.com	21659	Illinois
navigatorjournal.com/prairie_post	21659	Illinois
dailyherald.com	21659	Illinois
putnamcountyrecord.com	21659	Illinois
cltv.com	21659	Illinois
localnews8.com	28035	Idaho
postregister.com/farmandranch	28035	Idaho
idahoenterprise.com	28035	Idaho
dnews.com	28035	Idaho
idahopress.com/kuna	28035	Idaho
newsbf.com	28035	Idaho
obnug.com	28035	Idaho
mylocalradio.comsodasprings	28035	Idaho
mydailyregister.com	2876	West Virginia
kmvt.com	28035	Idaho
idahocountyfreepress.com	28035	Idaho
arbiteronline.com	28035	Idaho
bonnercountydailybee.com	28035	Idaho
